emp_id,salary,bonus
4772,102920,26244
4773,112797,29660
4774,80243,8768
4775,98595,7707
4776,61734,21151
4777,118927,29802
4778,111451,24741
4779,149950,14499
4780,135817,29244
4781,142169,21306
4782,129978,25588
4783,72568,25614
4784,147514,10033
4785,55793,9386
4786,82204,17150
4787,76746,13157
4788,61989,19113
4789,79465,20974
4790,120841,12675
4791,91383,23251
4792,46767,28349
4793,68652,28580
4794,113732,21410
4795,114244,20826
4796,43383,27540
4797,100784,17841
4798,131733,14124
4799,90089,11588
4800,56440,20822
4801,82443,27151
4802,86325,21850
4803,116766,29073
4804,125190,18536
4805,85919,7700
4806,46611,13809
4807,93483,20115
4808,52457,25161
4809,40256,17745
4810,84856,24071
4811,136507,10332
4812,70533,28190
4813,129826,26440
4814,128995,17159
4815,58281,5179
4816,97275,12996
4817,31525,15777
4818,46453,19862
4819,36251,10464
4820,138744,28104
4821,49507,22305
4822,109396,8092
4823,116644,10527
4824,57906,16791
4825,103185,18727
4826,129591,28849
4827,43193,7719
4828,126558,29497
4829,127192,20912
4830,137071,20467
4831,111449,17924
4832,94042,14215
4833,89516,21535
4834,111165,29588
4835,60692,20241
4836,100490,25009
4837,63512,29824
4838,40719,6144
4839,85427,25866
4840,57649,9534
4841,42402,19635
4842,132880,5720
4843,149764,25952
4844,39216,24613
4845,144667,6006
4846,61050,26112
4847,125808,16490
4848,80093,12099
4849,35050,28500
4850,76716,17311
4851,145455,25197
4852,32438,5537
4853,138686,20929
4854,77431,16016
4855,142373,7685
4856,137123,6980
4857,46760,10906
4858,107614,5539
4859,46473,28430
4860,73815,17076
4861,92460,12261
4862,39257,14220
4863,117986,27684
4864,55634,5051
4865,90403,29818
4866,76573,6686
4867,58648,24205
4868,122712,27947
4869,78980,29504
4870,40296,13096
4871,90197,15032
4872,51959,13616
4873,44570,15319
4874,65423,13545
4875,110263,8690
4876,47899,23073
4877,65785,13484
4878,142446,5716
4879,92806,28667
4880,86963,9575
4881,135647,25956
4882,107875,15670
4883,64341,20637
4884,35597,21346
4885,122648,5637
4886,132230,12979
4887,40244,14491
4888,33796,25332
4889,137127,17631
4890,105589,26934
4891,58528,13903
4892,145920,16725
4893,48648,17070
4894,113967,8341
4895,30535,21068
4896,78469,10550
4897,136188,25622
4898,94912,23167
4899,74493,19688
4900,102417,22872
4901,75785,28544
4902,115017,21851
4903,137771,10583
4904,131377,17113
4905,144267,22801
4906,96561,27289
4907,60869,23160
4908,95094,6081
4909,130355,18437
4910,60192,24309
4911,99157,9084
4912,126102,17253
4913,116483,12628
4914,109941,11195
4915,87544,6011
4916,34403,29286
4917,66091,5813
4918,82510,17138
4919,118061,5272
4920,35017,20682
4921,69203,25028
4922,86473,21192
4923,82123,23100
4924,78260,11276
4925,75938,27616
4926,87929,11828
4927,115265,5356
4928,123966,18654
4929,134120,5203
4930,67372,25129
4931,131728,22980
4932,83252,11614
4933,44628,19799
4934,140165,5496
4935,42501,17989
4936,148165,21446
4937,60131,6579
4938,119102,25677
4939,119360,9876
4940,149346,12850
4941,98348,9125
4942,128348,24097
4943,122862,10328
4944,145321,21200
4945,39402,14272
4946,121861,29271
4947,85956,16696
4948,81920,8379
4949,137089,22982
4950,56000,21119
4951,119795,29017
4952,142885,21012
4953,97462,24562
4954,96392,29428
4955,35988,26497
4956,104279,8372
4957,86999,28147
4958,99674,22453
4959,139384,19412
4960,111618,24160
4961,83426,6192
4962,88824,22197
4963,143174,6152
4964,128910,27216
4965,104399,6883
4966,90659,21651
4967,67790,25055
4968,144704,7812
4969,125343,17872
4970,52118,11562
4971,82025,12013
4972,89938,10177
4973,35149,25469
4974,68079,21767
4975,32484,24234
4976,85474,28105
4977,120727,28467
4978,143316,22433
4979,78601,23217
4980,147893,13989
4981,73809,9467
4982,50791,24359
4983,99343,10155
4984,56648,29082
4985,61090,29384
4986,120636,19136
4987,126485,22674
4988,131477,12961
4989,47857,28983
4990,92327,12186
4991,142516,12506
4992,123386,23571
4993,148026,13258
4994,72967,18302
4995,83709,21183
4996,97948,12791
4997,78861,11770
4998,146839,14893
4999,98718,29318
5000,50948,22989
5001,63782,12987
5002,80756,12165
5003,112789,18514
5004,135217,27438
5005,131031,9505
5006,98388,28631
5007,137381,10807
5008,114528,11256
5009,96809,20156
5010,37649,16908
5011,59002,29435
5012,64723,9284
5013,104314,19438
5014,120312,7154
5015,100085,12742
5016,111399,19227
5017,41809,19265
5018,88169,24188
5019,38302,23604
5020,38100,14190
5021,98447,22105
5022,107627,28358
5023,104635,27187
5024,85020,24778
5025,35663,9025
5026,125440,29512
5027,123827,20907
5028,74649,19469
5029,77136,10156
5030,145242,19428
5031,136602,19410
5032,66104,15995
5033,69137,9812
5034,32534,13650
5035,97762,21058
5036,82445,7456
5037,39585,21590
5038,122796,22740
5039,122947,17960
5040,128470,16788
5041,106438,28845
5042,66392,12156
5043,114267,19265
5044,113324,13151
5045,61126,15987
5046,72485,17560
5047,140905,27906
5048,141407,7673
5049,75798,19999
5050,98310,22433
5051,39017,11823
5052,55700,23975
5053,120680,11876
5054,125446,25388
5055,138454,10973
5056,66507,13282
5057,77679,13667
5058,122221,13056
5059,119938,7046
5060,67232,26691
5061,125599,12736
5062,119661,8690
5063,140685,24650
5064,54020,26013
5065,127239,7745
5066,87172,28407
5067,127305,29660
5068,43746,7639
5069,93537,26320
5070,34094,5076
5071,98466,11473
5072,129067,15622
5073,60755,24888
5074,125641,23808
5075,41552,27868
5076,131754,10296
5077,89491,27951
5078,49779,27470
5079,59000,23605
5080,115639,5405
5081,83953,23513
5082,87564,17308
5083,44102,28218
5084,31861,20345
5085,73574,5397
5086,62682,19665
5087,108819,19560
5088,121133,24857
5089,144797,15000
5090,107972,9989
5091,123960,25310
5092,95185,23328
5093,104426,13629
5094,78120,10391
5095,68297,26783
5096,144147,5222
5097,38299,22994
5098,71348,12830
5099,71384,21230
5100,147182,25988
5101,106693,9000
5102,125299,24048
5103,62687,22449
5104,94577,18487
5105,90047,26748
5106,40191,10393
5107,86884,28486
5108,84911,28885
5109,107303,5603
5110,113447,26514
5111,124165,11295
5112,130330,13380
5113,122480,12103
5114,73726,22021
5115,64623,19546
5116,143367,20456
5117,143219,23228
5118,113517,19674
5119,80000,5046
5120,101494,5819
5121,110241,8807
5122,126172,24406
5123,93027,6080
5124,88995,8146
5125,72876,22661
5126,148217,16926
5127,81070,20930
5128,120688,20172
5129,134065,20287
5130,96224,11741
5131,55365,7217
5132,59663,26649
5133,95436,7886
5134,134610,18344
5135,133376,27018
5136,113275,13987
5137,146375,24712
5138,93211,12293
5139,40909,8006
5140,90883,11958
5141,42713,29356
5142,42614,15581
5143,137625,9143
5144,128097,19699
5145,50734,26901
5146,60709,22602
5147,52885,13018
5148,101622,14952
5149,108267,13916
5150,116128,22728
5151,43341,5137
5152,69435,25834
5153,42976,19156
5154,112910,18381
5155,107869,26290
5156,35290,18893
5157,75812,21360
5158,80528,24143
5159,88570,5058
5160,141841,22154
5161,86399,5388
5162,78437,17116
5163,119122,24806
5164,87907,12012
5165,111876,17626
5166,78723,9852
5167,65655,21979
5168,144098,13627
5169,85833,6982
5170,110096,19816
5171,53997,16060
5172,96876,17401
5173,140233,15411
5174,56013,13209
5175,62862,25714
5176,82448,10429
5177,117818,17158
5178,75608,23076
5179,114612,24154
5180,148849,9376
5181,144060,26310
5182,70894,24651
5183,115201,28948
5184,80649,23079
5185,92104,18978
5186,106459,22970
5187,69821,17705
5188,77940,26064
5189,40935,26831
5190,119577,26844
5191,42467,15861
5192,41073,12965
5193,37691,23652
5194,76538,15248
5195,54490,19220
5196,45688,28633
5197,128505,12461
5198,80650,17821
5199,43829,24870
5200,33086,18410
5201,139609,27185
5202,32590,24133
5203,69893,29169
5204,103396,28359
5205,68176,6405
5206,97484,16179
5207,132267,8575
5208,128997,7727
5209,56295,11487
5210,68131,19760
5211,74893,11291
5212,41924,7501
5213,134191,22321
5214,40851,15272
5215,37734,6755
5216,72681,8390
5217,144495,10816
5218,35293,22600
5219,83203,22587
5220,142149,6890
5221,43820,16223
5222,97827,18829
5223,77163,29966
5224,42391,12688
5225,131002,11500
5226,139870,11716
5227,71970,8746
5228,76823,29674
5229,60796,23579
5230,129345,26049
5231,146245,18014
5232,113127,20675
5233,138176,14193
5234,66389,28733
5235,33352,25782
5236,113598,8629
5237,58172,12766
5238,40937,11147
5239,123657,20113
5240,110138,19442
5241,137276,19410
5242,118672,6063
5243,96481,13830
5244,115348,15934
5245,103509,14334
5246,53552,15312
5247,44118,8275
5248,41290,5976
5249,55123,17383
5250,111919,16406
5251,89551,16739
5252,82136,9069
5253,93886,20604
5254,147278,19612
5255,105902,21334
5256,97333,11402
5257,121992,17333
5258,74016,5345
5259,51427,9942
5260,32257,24326
5261,97733,28788
5262,38222,22460
5263,55187,14363
5264,109688,8770
5265,50781,27036
5266,131216,16353
5267,41004,13424
5268,137178,16990
5269,87600,13048
5270,55515,17099
5271,110952,16891
5272,101688,20573
5273,102708,21834
5274,147582,14554
5275,33185,5350
5276,120888,14500
5277,147420,9004
5278,84476,16117
5279,126279,26062
5280,61212,21628
5281,122154,26029
5282,104697,18015
5283,78533,9734
5284,113003,17871
5285,117125,20162
5286,67630,21824
5287,98606,16737
5288,140244,14659
5289,104099,27299
5290,120790,21795
5291,143235,5813
5292,46585,26062
5293,125833,23114
5294,79240,11643
5295,44772,18269
5296,109991,23358
5297,101835,5549
5298,105724,19452
5299,140990,23321
5300,142315,5203
5301,120299,20718
5302,128053,8588
5303,117091,28467
5304,124859,7536
5305,47938,27172
5306,51983,13298
5307,42874,25195
5308,120341,7701
5309,90896,17089
5310,76209,15411
5311,62822,12825
5312,50750,10974
5313,132335,25320
5314,72083,9090
5315,147828,28340
5316,57946,15559
5317,31552,14252
5318,125585,7546
5319,103331,8736
5320,35271,19600
5321,110201,6672
5322,95651,5401
5323,131917,20322
5324,58994,16191
5325,57186,9313
5326,60267,19665
5327,69140,16644
5328,144434,27736
5329,54935,16826
5330,61748,29863
5331,120139,21471
5332,33837,28530
5333,94875,21303
5334,131837,11279
5335,92694,23589
5336,39610,7967
5337,58615,9250
5338,106644,24918
5339,134135,29795
5340,52347,8238
5341,64062,13513
5342,85122,7738
5343,78431,9936
5344,103086,6836
5345,58205,23943
5346,48459,6568
5347,142134,15514
5348,141335,19047
5349,53750,9720
5350,140173,12957
5351,57729,16155
5352,149895,13544
5353,68585,11525
5354,113698,21083
5355,75635,12935
5356,74854,29605
5357,106226,28898
5358,59104,28449
5359,112293,11737
5360,44770,7540
5361,142633,25203
5362,105993,29407
5363,138338,22218
5364,47957,24708
5365,85178,22013
5366,125155,7986
5367,50828,29605
5368,47171,19958
5369,129849,29463
5370,91465,29317
5371,141663,25166
5372,43146,11485
5373,76266,26790
5374,75939,24852
5375,44202,28528
5376,67142,16772
5377,93828,15152
5378,117367,17531
5379,89046,29796
5380,39849,26659
5381,89272,10867
5382,50439,27900
5383,112526,9626
5384,108872,7262
5385,65344,7414
5386,118489,15353
5387,83276,20559
5388,35051,17312
5389,79474,10240
5390,105604,19053
5391,46967,14049
5392,51773,10122
5393,139305,9993
5394,126550,23876
5395,104383,20613
5396,100417,13211
5397,71182,18515
5398,146810,13997
5399,93589,21335
5400,103235,7175
5401,54180,7405
5402,144349,24747
5403,94372,12341
5404,81372,29284
5405,133427,16156
5406,144515,20963
5407,99086,22989
5408,52163,23941
5409,138938,20779
5410,93089,23426
5411,149616,5778
5412,125211,8159
5413,140481,11395
5414,62934,6746
5415,85595,10974
5416,56592,10150
5417,136613,17132
5418,53039,21804
5419,94099,15043
5420,138305,23492
5421,119262,9674
5422,130510,26729
5423,64018,8996
5424,83158,27466
5425,34558,14550
5426,62174,25294
5427,125941,7626
5428,72631,5490
5429,97687,14487
5430,133381,27316
5431,45552,15273
5432,65065,24755
5433,137532,18684
5434,32614,16366
5435,64647,25448
5436,87940,27221
5437,30620,20906
5438,53082,9989
5439,51891,17021
5440,136566,27355
5441,92395,8380
5442,80955,10689
5443,62314,13603
5444,53500,12473
5445,83685,6676
5446,94783,12790
5447,130229,10282
5448,80189,24095
5449,123554,18376
5450,49567,14431
5451,55978,5602
5452,106089,6937
5453,39630,29505
5454,42003,29601
5455,71444,11812
5456,116184,6067
5457,61607,18401
5458,133202,10252
5459,54821,18472
5460,44601,27247
5461,75904,5379
5462,142882,26886
5463,101657,24566
5464,68557,25131
5465,82523,10196
5466,111846,26516
5467,80502,27424
5468,52098,18881
5469,75902,17119
5470,148502,25504
5471,119067,13737
5472,69253,10259
5473,105516,29850
5474,131929,16633
5475,74280,15461
5476,38951,7922
5477,38117,8387
5478,55979,26826
5479,104525,26936
5480,46915,19553
5481,89261,15062
5482,125071,25397
5483,127660,26751
5484,148825,29686
5485,139912,11959
5486,128902,14947
5487,102964,27674
5488,120417,14559
5489,100440,5551
5490,65677,5133
5491,141855,11607
5492,79830,16103
5493,82536,15205
5494,38922,11599
5495,126696,18372
5496,97561,10124
5497,43220,6060
5498,75958,28768
5499,83380,19048
5500,32766,23570
5501,114018,24049
5502,63159,8170
5503,40935,15919
5504,33784,24030
5505,118586,21979
5506,50221,20583
5507,59179,9106
5508,48069,27201
5509,65682,8421
5510,86268,21303
5511,121530,7278
5512,141547,22548
5513,124303,22001
5514,107818,18052
5515,50110,5450
5516,141269,14990
5517,61232,17778
5518,74273,12372
5519,100487,6892
5520,85210,26912
5521,103191,23838
5522,59461,18362
5523,34610,8808
5524,86973,14476
5525,127153,23141
5526,113004,21606
5527,37583,28337
5528,55583,28420
5529,47701,23749
5530,36880,6609
5531,130653,28605
5532,119257,6223
5533,81845,6907
5534,135512,19978
5535,122390,15943
5536,142024,10810
5537,102417,17161
5538,33722,27832
5539,50077,29350
5540,110868,19063
5541,149080,9937
5542,135528,27132
5543,43229,22615
5544,103338,17260
5545,91679,14939
5546,117637,15750
5547,41439,5737
5548,65902,25820
5549,32598,24363
5550,122297,20935
5551,34052,15143
5552,42741,21913
5553,99360,17321
5554,66288,28525
5555,31249,9418
5556,52970,14396
5557,45565,6986
5558,86995,5346
5559,113994,10825
5560,81656,6215
5561,92134,18890
5562,75765,15960
5563,32014,29429
5564,100480,27182
5565,129252,5244
5566,144794,19119
5567,138987,28442
5568,44012,16243
5569,132996,5132
5570,87498,20556
5571,98776,22754
5572,91711,6087
5573,72530,14839
5574,109267,15083
5575,149991,18415
5576,48018,25386
5577,138434,15452
5578,47916,18828
5579,70376,13310
5580,123140,7903
5581,140713,28206
5582,146128,5894
5583,95046,6265
5584,88742,27807
5585,115566,21746
5586,107125,28548
5587,117519,14965
5588,42437,13505
5589,92146,27016
5590,57618,23090
5591,80767,12334
5592,39705,28297
5593,87146,18374
5594,118216,18348
5595,110912,20375
5596,81750,7393
5597,120956,16802
5598,74379,29510
5599,82682,8694
5600,94713,22373
5601,135894,19911
5602,147015,25064
5603,134869,15655
5604,86919,14096
5605,90384,11410
5606,81128,8397
5607,31835,25381
5608,51283,18031
5609,79506,5910
5610,138101,27970
5611,83625,27365
5612,65963,23507
5613,142172,23235
5614,39179,19915
5615,124440,27840
5616,136649,17863
5617,129210,16957
5618,41955,6615
5619,144072,15582
5620,37198,14397
5621,97156,9026
5622,74588,11869
5623,41766,15871
5624,126626,23830
5625,83570,8312
5626,136827,13014
5627,99874,28241
5628,78679,10019
5629,145117,15293
5630,35301,8216
5631,45144,26859
5632,43784,25053
5633,97959,16222
5634,38272,23908
5635,31573,28882
5636,54419,18603
5637,112339,18340
5638,128770,15934
5639,78555,23345
5640,35176,27687
5641,66161,9625
5642,93440,13292
5643,138061,14505
5644,88862,8448
5645,45164,24628
5646,107758,19678
5647,146723,11047
5648,55379,26058
5649,121189,6214
5650,113552,28990
5651,48368,25010
5652,119041,14558
5653,62771,12875
5654,94950,27652
5655,70245,18919
5656,134302,20225
5657,128906,28196
5658,102792,16815
5659,73327,10479
5660,76454,5172
5661,123787,22270
5662,76741,21044
5663,61977,11263
5664,128200,25752
5665,36714,16621
5666,136680,14601
5667,107237,12056
5668,44891,26337
5669,131555,19245
5670,82299,20678
5671,95167,5260
5672,95124,24736
5673,123052,6352
5674,88639,10243
5675,70912,14691
5676,144742,17565
5677,105452,24390
5678,98446,22206
5679,113790,21915
5680,91516,24204
5681,74250,5166
5682,66116,26310
5683,113521,17523
5684,52151,22439
5685,101366,6254
5686,74297,9286
5687,70888,13009
5688,86195,9007
5689,114010,19992
5690,101016,12758
5691,104979,14723
5692,134674,19590
5693,84334,20638
5694,128474,17234
5695,98345,19011
5696,69761,12889
5697,56930,17016
5698,89117,20415
5699,53095,9744
5700,107482,29681
5701,33991,14796
5702,53519,16965
5703,56657,9287
5704,30826,6002
5705,72625,18589
5706,112049,17922
5707,47801,5084
5708,59846,24379
5709,69566,18015
5710,53157,20373
5711,58363,10156
5712,80559,12194
5713,35136,10783
5714,87937,10695
5715,47421,17357
5716,108027,21537
5717,37546,14653
5718,101439,27798
5719,76623,28068
5720,46406,7019
5721,110485,21155
5722,39825,5570
5723,101823,12922
5724,140497,21200
5725,64173,29724
5726,137974,16769
5727,85619,11153
5728,113114,24075
5729,137071,29053
5730,37923,15301
5731,64374,10507
5732,91713,9869
5733,71411,27233
5734,94368,20591
5735,38316,27351
5736,139950,8655
5737,40556,21347
5738,40058,28055
5739,134554,27053
5740,129987,7492
5741,55482,17304
5742,74494,11512
5743,55005,20243
5744,114671,13774
5745,119424,9350
5746,62481,27983
5747,58401,15882
5748,70431,9656
5749,94459,13511
5750,120473,25699
5751,141387,26178
5752,147410,22821
5753,108682,21415
5754,125637,5714
5755,106789,29339
5756,78504,20089
5757,33223,14231
5758,100977,21792
5759,138126,20163
5760,70149,21008
5761,42863,12346
5762,133488,13038
5763,59564,29124
5764,112189,29048
5765,119624,26415
5766,52499,22511
5767,137619,26820
5768,119218,13898
5769,62132,17031
5770,34533,16215
5771,112962,16851
5772,110096,5782
5773,64409,10300
5774,111461,23563
5775,52987,28190
5776,40633,6178
5777,131601,7406
5778,86207,18546
5779,80535,24191
5780,125661,17452
5781,33996,24148
5782,30014,7724
5783,110431,7535
5784,31674,29788
5785,67867,15140
5786,115537,26245
5787,87251,27684
5788,85709,29240
5789,47864,24530
5790,56321,27962
5791,54082,6201
5792,147734,15011
5793,70131,7889
5794,101493,22028
5795,34210,15551
5796,144080,27335
5797,145663,25606
5798,94586,17664
5799,113605,20704
5800,64851,9320
5801,56865,8088
5802,113606,13688
5803,34158,15208
5804,87852,13664
5805,79339,15080
5806,131086,24766
5807,50572,12925
5808,34100,6160
5809,74469,15714
5810,111061,9312
5811,90861,13387
5812,48456,23632
5813,85803,25845
5814,95633,24150
5815,105019,22935
5816,66232,7447
5817,97323,27028
5818,136067,9309
5819,51788,15580
5820,128987,28880
5821,46092,13310
5822,31132,8496
5823,107850,6716
5824,134181,26321
5825,118118,24298
5826,123316,20732
5827,127772,6672
5828,148524,14394
5829,43068,6455
5830,77401,19031
5831,78526,18232
5832,88958,27929
5833,145729,21340
5834,106593,12026
5835,85041,20438
5836,129158,8978
5837,134042,7471
5838,93372,13309
5839,97562,5367
5840,122099,18417
5841,94046,24560
5842,133669,8374
5843,98086,11773
5844,126458,19205
5845,37089,8812
5846,46623,27675
5847,79641,27369
5848,42043,23581
5849,96572,26295
5850,94136,19351
5851,118052,5900
5852,116700,21576
5853,87061,7770
5854,147957,16540
5855,36122,10180
5856,77346,20308
5857,127322,22334
5858,143993,11679
5859,46150,8606
5860,117630,19678
5861,107228,26422
5862,42054,5257
5863,31767,22605
5864,34708,19388
5865,136657,22034
5866,87999,15510
5867,82158,7425
5868,59292,20011
5869,58082,24543
5870,64024,5397
5871,122270,26685
5872,138447,16106
5873,53461,26786
5874,35351,29084
5875,77031,21944
5876,129053,13381
5877,112628,13396
5878,134720,16207
5879,69718,26483
5880,140632,8371
5881,120577,8041
5882,121212,11844
5883,130017,14897
5884,42777,26782
5885,119856,22096
5886,38308,8456
5887,73441,15876
5888,143682,28331
5889,110865,9406
5890,43882,18165
5891,144883,16791
5892,34714,18144
5893,121586,12649
5894,73432,8877
5895,111289,24906
5896,125515,10651
5897,140625,17818
5898,110166,9112
5899,47658,9565
5900,99245,26290
5901,128642,26807
5902,135065,9977
5903,148199,24062
5904,132579,13775
5905,107027,26325
5906,80808,28713
5907,69530,15188
5908,38834,5841
5909,44358,15567
5910,39872,9038
5911,88694,6804
5912,117193,13921
5913,80321,9349
5914,120363,14655
5915,103709,19906
5916,46685,19879
5917,41333,9946
5918,146254,15359
5919,41356,28502
5920,70584,11657
5921,140453,20989
5922,81362,22956
5923,41344,18266
5924,144491,11240
5925,74619,26350
5926,135534,14585
5927,137107,20776
5928,111331,21640
5929,125279,5127
5930,31943,14574
5931,120185,16920
5932,90217,19392
5933,142319,19917
5934,51021,28251
5935,38348,29238
5936,107286,7205
5937,100921,13513
5938,46639,15548
5939,115030,9379
5940,94566,13067
5941,72011,16305
5942,144577,17148
5943,133336,27661
5944,134565,17901
5945,147105,15888
5946,48640,14708
5947,65402,16485
5948,95088,25708
5949,90240,19117
5950,31891,19220
5951,58259,29694
5952,93021,21221
5953,58987,12081
5954,82616,7371
5955,40683,10016
5956,91083,11302
5957,39967,11382
5958,107664,27923
5959,70194,17607
5960,130274,16452
5961,123831,27836
5962,115873,27776
5963,92661,26180
5964,117738,20865
5965,102307,23825
5966,73452,6017
5967,42857,25885
5968,61301,8047
5969,85900,18492
5970,61460,15260
5971,116923,27178
5972,79800,18894
5973,39832,16857
5974,77408,9250
5975,42626,27331
5976,87872,29769
5977,114021,12391
5978,108959,7446
5979,126939,28507
5980,126159,22783
5981,46802,15711
5982,46333,27679
5983,65120,17119
5984,123621,8687
5985,52159,21367
5986,54660,12864
5987,86843,11127
5988,64519,21936
5989,124333,26927
5990,114577,18834
5991,74935,13921
5992,52507,23944
5993,101060,10108
5994,114271,9266
5995,87223,9945
5996,57675,13985
5997,143487,27068
5998,47673,29700
5999,139619,13366
6000,65470,7551
6001,71603,8848
6002,114825,8456
6003,61230,24142
6004,44542,17031
6005,140563,25139
6006,91407,25026
6007,83821,13119
6008,65690,15162
6009,36654,6660
6010,97557,29613
6011,142259,18208
6012,115544,15716
6013,118264,26970
6014,119698,18009
6015,57446,24960
6016,125515,27842
6017,78484,16727
6018,74078,27509
6019,144824,18921
6020,34225,18021
6021,104745,24307
6022,140196,16233
6023,111259,24092
6024,75487,17600
6025,98676,25555
6026,41721,15501
6027,32587,13422
6028,138878,24134
6029,69437,20739
6030,48989,15885
6031,62726,12476
6032,100540,12931
6033,109837,18699
6034,128215,7804
6035,123639,21136
6036,71168,26828
6037,94669,22225
6038,103040,10575
6039,132114,16775
6040,101616,28894
6041,37408,15681
6042,34153,19918
6043,41055,27789
6044,49760,18106
6045,47752,24918
6046,119729,29241
6047,33800,5607
6048,96573,28778
6049,60054,9618
6050,91816,19089
6051,56866,20568
6052,30992,25344
6053,53696,9257
6054,90282,20931
6055,132814,26996
6056,128697,20794
6057,103541,15223
6058,82838,21585
6059,59400,27943
6060,112277,26515
6061,148692,6364
6062,47565,5751
6063,69585,18237
6064,64833,19708
6065,42094,12545
6066,61280,10344
6067,76647,6205
6068,74378,14512
6069,49513,8887
6070,30154,6330
6071,125798,13622
6072,58134,28903
6073,138050,9683
6074,38678,23658
6075,36294,28907
6076,39574,8365
6077,65183,22647
6078,78747,25620
6079,96606,9299
6080,48638,8733
6081,87194,6665
6082,77553,5860
6083,56082,22228
6084,46306,16681
6085,138371,21520
6086,37807,27131
6087,118760,27878
6088,81342,16424
6089,62143,10786
6090,88414,14345
6091,120302,27584
6092,54715,16598
6093,92054,13325
6094,102934,23445
6095,42202,9378
6096,57987,16045
6097,65740,8730
6098,146202,16684
6099,106848,29702
6100,115890,11122
6101,83871,6795
6102,43627,15041
6103,129649,25697
6104,124294,13187
6105,81069,9840
6106,70409,15919
6107,124022,8726
6108,110635,5259
6109,141689,22625
6110,136948,6843
6111,91486,27161
6112,31611,18754
6113,61657,7280
6114,48462,12796
6115,106309,9567
6116,146752,14300
6117,119299,29956
6118,68547,6255
6119,137754,11462
6120,59063,15432
6121,135454,23042
6122,112273,24032
6123,140896,19942
6124,109397,17150
6125,82788,8371
6126,72523,24813
6127,60284,26244
6128,117964,12620
6129,93996,7932
6130,96247,26470
6131,43706,14778
6132,123614,28033
6133,40924,15304
6134,141377,13119
6135,45921,19557
6136,55432,19407
6137,148960,9983
6138,47813,7521
6139,134748,24086
6140,138988,21402
6141,95250,23953
6142,98956,21343
6143,32068,5783
6144,69927,14898
6145,100342,21798
6146,135148,13555
6147,60539,15767
6148,41683,6103
6149,115151,26275
6150,65674,10309
6151,82703,6171
6152,88810,13634
6153,116111,11408
6154,115343,17135
6155,115977,26129
6156,117114,25945
6157,41117,29556
6158,33665,18710
6159,149423,11636
6160,74390,7589
6161,104884,15031
6162,93887,14695
6163,78266,20527
6164,85541,10722
6165,94802,18402
6166,124319,22106
6167,37882,5841
6168,100825,23731
6169,43910,5645
6170,70566,13215
6171,93073,24656
6172,127519,21390
6173,66176,8701
6174,113081,18908
6175,60289,14463
6176,80411,17453
6177,142263,17715
6178,99626,10630
6179,139337,20902
6180,45362,7556
6181,117610,24338
6182,126371,12387
6183,43783,28172
6184,74162,14858
6185,65749,18630
6186,136369,9661
6187,33554,8801
6188,88568,27017
6189,140883,12413
6190,48773,22547
6191,103694,17071
6192,96550,22665
6193,76295,15856
6194,60331,16087
6195,75640,13187
6196,94877,21686
6197,76969,18805
6198,72986,13947
6199,132017,25643
6200,146180,27147
6201,37585,14418
6202,34122,29564
6203,138196,12575
6204,46838,14425
6205,47301,10978
6206,53107,19436
6207,87357,14089
6208,118161,27474
6209,132678,13154
6210,85211,13183
6211,96025,27064
6212,96520,27895
6213,47344,8362
6214,87202,16101
6215,130086,14646
6216,44959,23396
6217,142846,22484
6218,68751,20755
6219,31869,10104
6220,74264,26999
6221,60268,14512
6222,114564,21069
6223,69606,21306
6224,43550,21255
6225,149033,9502
6226,35702,20252
6227,108563,29007
6228,140164,25971
6229,91745,11037
6230,128279,22539
6231,54459,14292
6232,86782,19466
6233,117822,5996
6234,36032,14627
6235,31825,26593
6236,107090,23929
6237,147798,25084
6238,78101,28149
6239,90109,9984
6240,42470,21737
6241,33770,7318
6242,57268,18703
6243,30029,17719
6244,60083,7519
6245,38958,10427
6246,143806,9603
6247,38806,29630
6248,62162,23468
6249,104732,5899
6250,64889,21846
6251,57702,22885
6252,65777,17068
6253,82971,22099
6254,37739,10330
6255,54599,28558
6256,66827,24995
6257,106821,14180
6258,126683,21595
6259,125263,28740
6260,98446,22137
6261,110210,20473
6262,113890,8750
6263,126212,16881
6264,121650,24606
6265,53039,21819
6266,149455,9929
6267,74929,19796
6268,127367,23344
6269,73884,25656
6270,55146,10813
6271,75819,6724
6272,113162,29761
6273,112632,6494
6274,61308,23363
6275,43054,26812
6276,109606,25437
6277,137789,13437
6278,82018,12160
6279,56250,13575
6280,44413,28593
6281,107391,5284
6282,68921,20315
6283,101123,10083
6284,104363,25378
6285,55785,13491
6286,86865,5900
6287,127400,6459
6288,126847,18680
6289,36861,24305
6290,106340,7533
6291,43979,11579
6292,96833,22189
6293,143049,12595
6294,30357,23612
6295,144604,6921
6296,77201,9972
6297,84254,7387
6298,112160,15730
6299,40796,19830
6300,53238,6996
6301,124176,9825
6302,80978,10282
6303,70883,18869
6304,127393,23887
6305,115478,20451
6306,99396,5104
6307,140747,28246
6308,34447,13630
6309,50523,22905
6310,94079,6351
6311,94823,7698
6312,79289,24996
6313,148422,21892
6314,130271,20300
6315,134883,10310
6316,34849,11190
6317,54718,18166
6318,135471,22658
6319,117862,7822
6320,103002,21447
6321,90977,8921
6322,118325,22243
6323,57135,16019
6324,140653,6547
6325,60262,7076
